"","gene_ID","AT_ID","Gene_code_name","avg_log2FC","pct.1","pct.2","p_val","p_val_adj","TF","TF_family","Gene_functions","source","rank"
"Chir08Ox-b06850.2","Chir08Ox-b06850.2","AT4G11320","CP2",2.30999362342454,0.534,0.093,0,0,NA,NA,"cysteine-type endopeptidase activity, extracellular region, extracellular space, lysosome, peptidase activity, proteolysis, proteolysis involved in protein catabolic process","GEP_32and DEGs",13
"Chir06Ox-b04370.2","Chir06Ox-b04370.2","AT5G44572","PROSCOOP6",0.616902939691733,0.285,0.093,8.56378403610138e-161,1.68363994149753e-156,NA,NA,"defense response to insect, endoplasmic reticulum, extracellular region, molecular_function, response to wounding","GEP_32and DEGs",14
"Chir04Ox-b25400.2","Chir04Ox-b25400.2","AT2G42610","LSH10",1.58969037987727,0.795,0.159,0,0,NA,NA,"cellular developmental process, glucosinolate metabolic process, molecular_function, mRNA transcription, nucleus, oxoacid metabolic process, post-embryonic plant morphogenesis, regionalization, response to light intensity, response to light stimulus, stomatal complex development","DEGs",15
"Chir02Ox-b02980.2","Chir02Ox-b02980.2","AT1G62480","AT1G62480.1",2.97058098734918,0.747,0.177,0,0,NA,NA,"cytosol, nucleus","DEGs",16
"Chir03Ox-b32220.2","Chir03Ox-b32220.2","AT2G17770","ATBZIP27",0.37915571597154,0.501,0.186,6.71612199135319e-255,1.32038958350004e-250,"Yes","bZIP","DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, protein binding, protein self-association, regulation of photoperiodism, flowering","DEGs",17
"Chir06Ox-b00490.2","Chir06Ox-b00490.2","AT5G47370","HAT2",0.603485798271914,0.56,0.205,3.05827195599624e-293,6.0125626654886e-289,"Yes","HD-ZIP","auxin-activated signaling pathway, DNA binding, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, negative regulation of DNA-templated transcription, nucleus, protein binding, response to auxin, sequence-specific DNA binding, shade avoidance, unidimensional cell growth","DEGs",18
"Chir02Ox-b16260.2","Chir02Ox-b16260.2","AT1G69780","ATHB13",0.63196319436341,0.684,0.226,0,0,"Yes","HD-ZIP","cotyledon morphogenesis, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, leaf morphogenesis, nucleus, positive regulation of DNA-templated transcription, primary root development, response to sucrose, sequence-specific DNA binding, transcription cis-regulatory region binding","DEGs",19
"Chir03Ox-b13460.2","Chir03Ox-b13460.2","AT3G13960","AtGRF5",0.595599900500025,0.585,0.23,0,0,"Yes","GRF","ATP binding, DNA-templated transcription, leaf development, nucleus, protein binding, regulation of DNA-templated transcription, response to cold, response to gibberellin","DEGs",20
"Chir07Ox-b06140.2","Chir07Ox-b06140.2","AT5G37020","ATARF8",0.356784793619266,0.598,0.26,6.36772326573025e-249,1.25189439404257e-244,"Yes","ARF","DNA-binding transcription factor activity, flower development, fruit development, nucleus, protein binding, regulation of DNA-templated transcription, response to auxin, transcription cis-regulatory region binding","DEGs",21
"Chir01Ox-b14810.2","Chir01Ox-b14810.2","AT1G14700","PAP3",1.12799680236706,0.786,0.301,0,0,NA,NA,"acid phosphatase activity, dephosphorylation, ferric iron binding, ferrous iron binding, generation of precursor metabolites and energy, negative regulation of cellular metabolic process, negative regulation of cellular process, nucleus, plant-type vacuole, response to light intensity","DEGs",22
"Chir07Ox-b27160.2","Chir07Ox-b27160.2","AT4G29905",NA,1.42162170313484,0.761,0.319,0,0,NA,NA,"cellular_component, oxoacid metabolic process, response to light intensity","DEGs",23
"Chir04Ox-b13670.2","Chir04Ox-b13670.2","AT2G31730","T9H9.27",0.448871100860738,0.684,0.381,8.96734701208047e-201,1.76298042257502e-196,"Yes","bHLH","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of transcription by RNA polymerase II, response to gibberellin, RNA polymerase II cis-regulatory region sequence-specific DNA binding","DEGs",24
"Chir01Ox-b04960.2","Chir01Ox-b04960.2","AT1G05710","F3F20.16",0.571694506834088,0.705,0.391,2.21499212613104e-229,4.35467451997363e-225,"Yes","bHLH","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding","DEGs",25
"Chir08Ox-b28190.2","Chir08Ox-b28190.2","AT5G65510","PLT7",0.594869458590082,0.762,0.416,6.94901220716712e-305,1.36617579992906e-300,"Yes","AP2","auxin mediated signaling pathway involved in phyllotactic patterning, callus formation, DNA binding, DNA-binding transcription factor activity, lateral root formation, leaf phyllotactic patterning, maintenance of shoot apical meristem identity, nucleus, phyllotactic patterning, protein binding, regulation of DNA-templated transcription","DEGs",26
"Chir01Ox-b21060.2","Chir01Ox-b21060.2","AT1G21310","ATEXT3",1.7365775754015,0.847,0.427,0,0,NA,NA,"anatomical structure maturation, cell differentiation, cellular catabolic process, defense response to bacterium, defense response to fungus, immune system process, plant epidermis development, plant-type cell wall organization, response to inorganic substance, response to oxidative stress, response to salicylic acid, root morphogenesis, structural constituent of cell wall, toxin metabolic process","DEGs",27
"Chir04Ox-b10440.2","Chir04Ox-b10440.2","AT2G28790","F8N16.8",1.40272431570559,0.931,0.548,0,0,NA,NA,"defense response, extracellular region, molecular_function, plant-type cell wall, plasmodesma, secretory vesicle","DEGs",28
"Chir04Ox-b19160.2","Chir04Ox-b19160.2","AT2G36830","TIP1;1",1.6406633320084,0.904,0.552,0,0,NA,NA,"central vacuole, chloroplast envelope, cytoplasm, gibberellic acid mediated signaling pathway, hydrogen peroxide transmembrane transport, membrane, plant-type vacuole, plant-type vacuole membrane, protein storage vacuole, transmembrane transport, urea transmembrane transporter activity, urea transport, water channel activity, water transport","DEGs",29
"Chir03Ox-b09250.2","Chir03Ox-b09250.2","AT3G10020","HUP26",1.95891584496802,0.926,0.581,0,0,NA,NA,"anaerobic respiration, cellular response to hypoxia, cytosol, molecular_function, nucleus, response to oxidative stress","DEGs",30
